task,id,type,slug,url,reason,result
"3_mesh",12257,"post","cockroach-control-umm-salal","https://www.rukn-eltatawer.com/qa/cockroach-control-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12217,"post","solar-ac-installation-umm-salal","https://www.rukn-eltatawer.com/qa/solar-ac-installation-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12216,"post","solar-ac-installation-al-khor","https://www.rukn-eltatawer.com/qa/solar-ac-installation-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11751,"post","drain-unclogging-al-wakrah","https://www.rukn-eltatawer.com/qa/drain-unclogging-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11742,"post","septic-tank-emptying-al-rayyan","https://www.rukn-eltatawer.com/qa/septic-tank-emptying-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11710,"post","building-renovation-al-rayyan","https://www.rukn-eltatawer.com/qa/building-renovation-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11686,"post","tank-lining-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/tank-lining-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11673,"post","soundproofing-umm-salal","https://www.rukn-eltatawer.com/qa/soundproofing-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11672,"post","soundproofing-al-khor","https://www.rukn-eltatawer.com/qa/soundproofing-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11665,"post","waterproofing-umm-salal","https://www.rukn-eltatawer.com/qa/waterproofing-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11664,"post","waterproofing-al-khor","https://www.rukn-eltatawer.com/qa/waterproofing-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10960,"post","central-ac-maintenance-umm-salal","https://www.rukn-eltatawer.com/qa/central-ac-maintenance-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10959,"post","central-ac-maintenance-al-khor","https://www.rukn-eltatawer.com/qa/central-ac-maintenance-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10950,"post","plumbing-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/plumbing-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10933,"post","building-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/building-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10925,"post","general-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/general-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12843,"post","ac-periodic-maintenance-contracts-al-daayen","https://www.rukn-eltatawer.com/qa/ac-periodic-maintenance-contracts-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12819,"post","new-central-ac-installation-al-daayen","https://www.rukn-eltatawer.com/qa/new-central-ac-installation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12811,"post","ac-duct-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/ac-duct-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12803,"post","ac-relocation-installation-al-daayen","https://www.rukn-eltatawer.com/qa/ac-relocation-installation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12256,"post","cockroach-control-al-khor","https://www.rukn-eltatawer.com/qa/cockroach-control-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12241,"post","termite-control-umm-salal","https://www.rukn-eltatawer.com/qa/termite-control-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12240,"post","termite-control-al-khor","https://www.rukn-eltatawer.com/qa/termite-control-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12233,"post","flying-pest-control-umm-salal","https://www.rukn-eltatawer.com/qa/flying-pest-control-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12232,"post","flying-pest-control-al-khor","https://www.rukn-eltatawer.com/qa/flying-pest-control-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12225,"post","crawling-pest-control-umm-salal","https://www.rukn-eltatawer.com/qa/crawling-pest-control-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12224,"post","crawling-pest-control-al-khor","https://www.rukn-eltatawer.com/qa/crawling-pest-control-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12055,"post","garden-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/garden-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11659,"post","thermal-insulation-al-daayen","https://www.rukn-eltatawer.com/qa/thermal-insulation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11651,"post","kitchen-insulation-al-daayen","https://www.rukn-eltatawer.com/qa/kitchen-insulation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11161,"post","roof-insulation-al-daayen","https://www.rukn-eltatawer.com/qa/roof-insulation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11154,"post","ac-leak-detection-al-daayen","https://www.rukn-eltatawer.com/qa/ac-leak-detection-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11146,"post","gas-leak-detection-al-daayen","https://www.rukn-eltatawer.com/qa/gas-leak-detection-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11101,"post","ro-plants-al-rayyan","https://www.rukn-eltatawer.com/qa/ro-plants-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11093,"post","water-pumps-al-rayyan","https://www.rukn-eltatawer.com/qa/water-pumps-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11085,"post","kitchen-hoods-al-rayyan","https://www.rukn-eltatawer.com/qa/kitchen-hoods-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11077,"post","vacuum-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/vacuum-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11069,"post","water-cooler-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/water-cooler-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11061,"post","water-heater-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11053,"post","microwave-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/microwave-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11045,"post","dryer-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/dryer-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11037,"post","washer-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/washer-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11029,"post","fridge-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/fridge-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11021,"post","appliance-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/appliance-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11013,"post","stove-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/stove-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11005,"post","oven-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/oven-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10997,"post","automatic-doors-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10989,"post","cctv-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/cctv-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10981,"post","elevator-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/elevator-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10973,"post","pool-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/pool-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10968,"post","split-ac-maintenance-umm-salal","https://www.rukn-eltatawer.com/qa/split-ac-maintenance-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10967,"post","split-ac-maintenance-al-khor","https://www.rukn-eltatawer.com/qa/split-ac-maintenance-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10758,"post","majlis-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/majlis-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10750,"post","office-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/office-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10734,"post","villa-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/villa-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10718,"post","home-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/home-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12795,"post","ac-cleaning-washing-al-daayen","https://www.rukn-eltatawer.com/qa/ac-cleaning-washing-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12787,"post","ac-freon-refill-al-daayen","https://www.rukn-eltatawer.com/qa/ac-freon-refill-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12779,"post","window-ac-installation-al-daayen","https://www.rukn-eltatawer.com/qa/window-ac-installation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12771,"post","split-ac-installation-al-daayen","https://www.rukn-eltatawer.com/qa/split-ac-installation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12761,"post","plumbing-fault-repair-umm-salal","https://www.rukn-eltatawer.com/qa/plumbing-fault-repair-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12760,"post","plumbing-fault-repair-al-khor","https://www.rukn-eltatawer.com/qa/plumbing-fault-repair-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11743,"post","septic-tank-emptying-al-wakrah","https://www.rukn-eltatawer.com/qa/septic-tank-emptying-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11687,"post","tank-lining-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/tank-lining-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11675,"post","soundproofing-al-daayen","https://www.rukn-eltatawer.com/qa/soundproofing-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11667,"post","waterproofing-al-daayen","https://www.rukn-eltatawer.com/qa/waterproofing-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11177,"post","bathroom-insulation-al-daayen","https://www.rukn-eltatawer.com/qa/bathroom-insulation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11169,"post","tank-insulation-al-daayen","https://www.rukn-eltatawer.com/qa/tank-insulation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11118,"post","tank-water-chiller-al-wakrah","https://www.rukn-eltatawer.com/qa/tank-water-chiller-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10962,"post","central-ac-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/central-ac-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10952,"post","plumbing-maintenance-umm-salal","https://www.rukn-eltatawer.com/qa/plumbing-maintenance-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10951,"post","plumbing-maintenance-al-khor","https://www.rukn-eltatawer.com/qa/plumbing-maintenance-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10941,"post","electrical-maintenance-al-rayyan","https://www.rukn-eltatawer.com/qa/electrical-maintenance-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10918,"post","chimney-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/chimney-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10912,"post","duct-cleaning-umm-salal","https://www.rukn-eltatawer.com/qa/duct-cleaning-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10911,"post","duct-cleaning-al-khor","https://www.rukn-eltatawer.com/qa/duct-cleaning-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10902,"post","deep-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/deep-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10894,"post","garage-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/garage-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10886,"post","stone-facade-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/stone-facade-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10878,"post","glass-facade-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/glass-facade-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10870,"post","marble-polishing-al-wakrah","https://www.rukn-eltatawer.com/qa/marble-polishing-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10862,"post","mattress-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/mattress-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10854,"post","curtain-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/curtain-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10846,"post","sofa-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/sofa-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10838,"post","moquette-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/moquette-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10830,"post","carpet-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/carpet-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10822,"post","diesel-tank-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/diesel-tank-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10814,"post","water-tank-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/water-tank-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10806,"post","bathroom-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/bathroom-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10798,"post","kitchen-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/kitchen-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10790,"post","pool-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/pool-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10782,"post","mall-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/mall-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10742,"post","palace-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/palace-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10726,"post","apartment-cleaning-al-wakrah","https://www.rukn-eltatawer.com/qa/apartment-cleaning-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12844,"post","ac-periodic-maintenance-contracts-al-shahaniya","https://www.rukn-eltatawer.com/qa/ac-periodic-maintenance-contracts-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12842,"post","ac-periodic-maintenance-contracts-al-shamal","https://www.rukn-eltatawer.com/qa/ac-periodic-maintenance-contracts-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12831,"post","commercial-refrigeration-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/commercial-refrigeration-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12820,"post","new-central-ac-installation-al-shahaniya","https://www.rukn-eltatawer.com/qa/new-central-ac-installation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12818,"post","new-central-ac-installation-al-shamal","https://www.rukn-eltatawer.com/qa/new-central-ac-installation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12737,"post","new-building-electrical-plumbing-umm-salal","https://www.rukn-eltatawer.com/qa/new-building-electrical-plumbing-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12736,"post","new-building-electrical-plumbing-al-khor","https://www.rukn-eltatawer.com/qa/new-building-electrical-plumbing-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12713,"post","drainage-pipe-maintenance-umm-salal","https://www.rukn-eltatawer.com/qa/drainage-pipe-maintenance-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12712,"post","drainage-pipe-maintenance-al-khor","https://www.rukn-eltatawer.com/qa/drainage-pipe-maintenance-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12689,"post","home-plumber-elec-umm-salal","https://www.rukn-eltatawer.com/qa/home-plumber-elec-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12688,"post","home-plumber-elec-al-khor","https://www.rukn-eltatawer.com/qa/home-plumber-elec-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12588,"post","roof-insulation-painting-al-shahaniya","https://www.rukn-eltatawer.com/qa/roof-insulation-painting-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12586,"post","roof-insulation-painting-al-shamal","https://www.rukn-eltatawer.com/qa/roof-insulation-painting-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12443,"post","ac-tech-al-daayen","https://www.rukn-eltatawer.com/qa/ac-tech-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12377,"post","home-plumber-umm-salal","https://www.rukn-eltatawer.com/qa/home-plumber-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12376,"post","home-plumber-al-khor","https://www.rukn-eltatawer.com/qa/home-plumber-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12219,"post","solar-ac-installation-al-daayen","https://www.rukn-eltatawer.com/qa/solar-ac-installation-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11753,"post","drain-unclogging-umm-salal","https://www.rukn-eltatawer.com/qa/drain-unclogging-umm-salal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11752,"post","drain-unclogging-al-khor","https://www.rukn-eltatawer.com/qa/drain-unclogging-al-khor/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11660,"post","thermal-insulation-al-shahaniya","https://www.rukn-eltatawer.com/qa/thermal-insulation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11658,"post","thermal-insulation-al-shamal","https://www.rukn-eltatawer.com/qa/thermal-insulation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11652,"post","kitchen-insulation-al-shahaniya","https://www.rukn-eltatawer.com/qa/kitchen-insulation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11650,"post","kitchen-insulation-al-shamal","https://www.rukn-eltatawer.com/qa/kitchen-insulation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11178,"post","bathroom-insulation-al-shahaniya","https://www.rukn-eltatawer.com/qa/bathroom-insulation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11176,"post","bathroom-insulation-al-shamal","https://www.rukn-eltatawer.com/qa/bathroom-insulation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11170,"post","tank-insulation-al-shahaniya","https://www.rukn-eltatawer.com/qa/tank-insulation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11168,"post","tank-insulation-al-shamal","https://www.rukn-eltatawer.com/qa/tank-insulation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11162,"post","roof-insulation-al-shahaniya","https://www.rukn-eltatawer.com/qa/roof-insulation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11160,"post","roof-insulation-al-shamal","https://www.rukn-eltatawer.com/qa/roof-insulation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11155,"post","ac-leak-detection-al-shahaniya","https://www.rukn-eltatawer.com/qa/ac-leak-detection-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11153,"post","ac-leak-detection-al-shamal","https://www.rukn-eltatawer.com/qa/ac-leak-detection-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11147,"post","gas-leak-detection-al-shahaniya","https://www.rukn-eltatawer.com/qa/gas-leak-detection-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11145,"post","gas-leak-detection-al-shamal","https://www.rukn-eltatawer.com/qa/gas-leak-detection-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10982,"post","elevator-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/elevator-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10974,"post","pool-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/pool-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10970,"post","split-ac-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/split-ac-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10942,"post","electrical-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/electrical-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10934,"post","building-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/building-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10926,"post","general-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/general-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10914,"post","duct-cleaning-al-daayen","https://www.rukn-eltatawer.com/qa/duct-cleaning-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12812,"post","ac-duct-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/ac-duct-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12810,"post","ac-duct-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/ac-duct-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12804,"post","ac-relocation-installation-al-shahaniya","https://www.rukn-eltatawer.com/qa/ac-relocation-installation-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12802,"post","ac-relocation-installation-al-shamal","https://www.rukn-eltatawer.com/qa/ac-relocation-installation-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12796,"post","ac-cleaning-washing-al-shahaniya","https://www.rukn-eltatawer.com/qa/ac-cleaning-washing-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12794,"post","ac-cleaning-washing-al-shamal","https://www.rukn-eltatawer.com/qa/ac-cleaning-washing-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12751,"post","central-heater-installation-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/central-heater-installation-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12743,"post","water-pump-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/water-pump-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12655,"post","electric-panel-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/electric-panel-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12639,"post","post-leak-repaint-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/post-leak-repaint-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11711,"post","building-renovation-al-wakrah","https://www.rukn-eltatawer.com/qa/building-renovation-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11676,"post","soundproofing-al-shahaniya","https://www.rukn-eltatawer.com/qa/soundproofing-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11674,"post","soundproofing-al-shamal","https://www.rukn-eltatawer.com/qa/soundproofing-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11668,"post","waterproofing-al-shahaniya","https://www.rukn-eltatawer.com/qa/waterproofing-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11666,"post","waterproofing-al-shamal","https://www.rukn-eltatawer.com/qa/waterproofing-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11126,"post","air-purification-al-wakrah","https://www.rukn-eltatawer.com/qa/air-purification-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11110,"post","water-filters-al-wakrah","https://www.rukn-eltatawer.com/qa/water-filters-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11102,"post","ro-plants-al-wakrah","https://www.rukn-eltatawer.com/qa/ro-plants-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11094,"post","water-pumps-al-wakrah","https://www.rukn-eltatawer.com/qa/water-pumps-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11086,"post","kitchen-hoods-al-wakrah","https://www.rukn-eltatawer.com/qa/kitchen-hoods-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11078,"post","vacuum-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/vacuum-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11070,"post","water-cooler-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/water-cooler-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11062,"post","water-heater-maintenance-al-wakrah","https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-wakrah/","mesh 5 city-peers + 5 city-variants","dry-run"
